MSG:1005,0,1,"MakeMKV v1.16.7 win(x86-release) started","%1 started","MakeMKV v1.16.7 win(x86-release)"
MSG:1004,131072,1,"Debug logging enabled, log will be saved as ***","Debug logging enabled, log will be saved as %1","***"
DRV:0,2,999,12,"***","***","***"
DRV:1,256,999,0,"","",""
DRV:2,256,999,0,"","",""
DRV:3,256,999,0,"","",""
DRV:4,256,999,0,"","",""
DRV:5,256,999,0,"","",""
DRV:6,256,999,0,"","",""
DRV:7,256,999,0,"","",""
DRV:8,256,999,0,"","",""
DRV:9,256,999,0,"","",""
DRV:10,256,999,0,"","",""
DRV:11,256,999,0,"","",""
DRV:12,256,999,0,"","",""
DRV:13,256,999,0,"","",""
DRV:14,256,999,0,"","",""
DRV:15,256,999,0,"","",""
MSG:1011,0,1,"Using LibreDrive mode (v06.3 id=F046CEB2F3AB)","%1","Using LibreDrive mode (v06.3 id=F046CEB2F3AB)"
MSG:3007,0,0,"Using direct disc access mode","Using direct disc access mode"
MSG:5085,0,0,"Loaded content hash table, will verify integrity of M2TS files.","Loaded content hash table, will verify integrity of M2TS files."
MSG:3307,0,2,"File 01472.mpls was added as title #0","File %1 was added as title #%2","01472.mpls","0"
MSG:3307,0,2,"File 00900.mpls was added as title #1","File %1 was added as title #%2","00900.mpls","1"
MSG:3307,0,2,"File 00901.mpls was added as title #2","File %1 was added as title #%2","00901.mpls","2"
MSG:3307,0,2,"File 00020.mpls was added as title #3","File %1 was added as title #%2","00020.mpls","3"
MSG:3307,0,2,"File 00805.mpls was added as title #4","File %1 was added as title #%2","00805.mpls","4"
MSG:3307,0,2,"File 00100.mpls was added as title #5","File %1 was added as title #%2","00100.mpls","5"
MSG:3307,0,2,"File 00101.mpls was added as title #6","File %1 was added as title #%2","00101.mpls","6"
MSG:3307,0,2,"File 00102.mpls was added as title #7","File %1 was added as title #%2","00102.mpls","7"
MSG:3307,0,2,"File 00103.mpls was added as title #8","File %1 was added as title #%2","00103.mpls","8"
MSG:3307,0,2,"File 00104.mpls was added as title #9","File %1 was added as title #%2","00104.mpls","9"
